0.02774477,0.015133902,0.057327807,0.15235996,0.12939227,0.10492253
0.02656442,0.014490053,0.054888844,0.14587808,0.12388742,0.10045874
0.025384039,0.013846204,0.05244994,0.13939619,0.11838257,0.09599495
0.024203688,0.013202354,0.05001104,0.1329143,0.112877846,0.09153116
0.023023337,0.012558505,0.047572076,0.12643242,0.107373,0.087067366
0.021842957,0.011914656,0.045133173,0.119950294,0.10186815,0.08260369
0.020662606,0.011270806,0.04269421,0.11346841,0.096363425,0.0781399
0.019482255,0.010626957,0.04025531,0.10698652,0.09085858,0.07367611
0.018301874,0.009983107,0.037816346,0.10050464,0.08535385,0.06921232
0.017121524,0.009339258,0.035377443,0.09402275,0.079849005,0.064748526
0.015941173,0.008695409,0.03293854,0.08754063,0.07434416,0.060284734
0.014760792,0.008051559,0.030499578,0.08105874,0.06883931,0.055820942
0.0135804415,0.00740771,0.028060675,0.074576855,0.0633347,0.05135715
0.012400091,0.0067638606,0.025621712,0.06809497,0.057829857,0.046893477
0.01121971,0.006120011,0.02318281,0.061613083,0.05232501,0.042429686
0.010039359,0.005476162,0.020743847,0.05513096,0.046820164,0.037965894
0.008859009,0.0048323125,0.018304944,0.048649073,0.041315317,0.033502102
0.007678628,0.004188463,0.015866041,0.042167187,0.03581047,0.02903831
0.006498277,0.0035445988,0.013427079,0.0356853,0.030305862,0.024574518
0.0053179264,0.0029007494,0.010988176,0.029203415,0.024801016,0.020110726
0.004137546,0.0022569,0.008549213,0.02272129,0.01929617,0.015646935
0.002957195,0.0016130507,0.0061103106,0.016239405,0.013791323,0.011183262
0.0017768443,0.0009692013,0.003671348,0.009757519,0.008286476,0.00671947
0.0005964637,0.00032535195,0.0012324452,0.0032756329,0.002781868,0.0022556782
0,0,0,0,0,0
